movieId,titre,genres,annee,realisateur,acteurs,mots_cles
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)",Drama|Horror|Mystery|Thriller,1994,Wes Craven,"['Heather Langenkamp', 'Robert Englund', 'Miko Hughes']","['fire', 'dreams', 'nightmare', 'sadism', 'kidnapping', 'psychopath', 'movie business', 'supernatural', 'earthquake', 'insomnia', 'mascot', 'ohio', 'celebrity', 'sequel', 'alternate dimension', 'murder', 'fame', 'hospital', 'slasher', 'hollywood', 'storytelling', 'self-referential', 'reboot', 'disfigurement', 'alternative reality', 'sleepwalking', 'nightmare becomes reality', 'satirical', 'complex', 'supernatural horror', 'meta', 'intense', 'assertive', 'frightened']"
367,"Mask, The",Action|Comedy|Crime|Fantasy,1994,Chuck Russell,"['Jim Carrey', 'Peter Riegert', 'Peter Greene']","['dual identity', 'bank', 'superhero', 'mockery', 'transformation', 'villain', 'surrealism', 'based on comic', 'slapstick comedy', 'balloon', 'dog', 'urban setting', 'jail cell', 'super villain', 'norse mythology', 'supernatural power']"
368,Maverick,Adventure|Comedy|Western,1994,Richard Donner,"['Mel Gibson', 'Jodie Foster', 'James Garner']","['ship', 'saloon', 'poker', 'mississippi river', 'native american', 'oregon, usa', 'con artist', 'steamboat', 'on the run', 'attempted robbery', 'professional gambler', 'american frontier', 'western comedy', 'based on tv series', 'old west']"
369,Mrs. Parker and the Vicious Circle,Drama,1994,Alan Rudolph,"['Jennifer Jason Leigh', 'Campbell Scott', 'Matthew Broderick']","['new york city', 'prohibition era', 'alcohol', 'biography', 'romance', 'flashback', 'writer', '1920s']"
370,Naked Gun 33 1/3: The Final Insult,Action|Comedy,1994,Peter Segal,"['Leslie Nielsen', 'Priscilla Presley', 'George Kennedy']","['police', 'undercover', 'parody', 'sexual humor', 'sequel', 'slapstick comedy', 'spoof', 'los angeles, california', 'terrorism', 'state prison', 'good versus evil', 'based on tv series', 'hilarious', 'academy awards ceremony']"
371,"Paper, The",Comedy|Drama,1994,Ron Howard,"['Michael Keaton', 'Robert Duvall', 'Glenn Close']","['new york city', 'newspaper', 'research', 'success', 'murder', 'newspaper editor', 'tabloid', 'tabloid reporter']"
372,Reality Bites,Comedy|Drama|Romance,1994,Ben Stiller,"['Winona Ryder', 'Ethan Hawke', 'Janeane Garofalo']","['yuppie', 'roommates', 'generations conflict', 'cohabitant', 'cabriolet', 'unemployed']"
373,Red Rock West,Thriller,1992,John Dahl,"['Nicolas Cage', 'Dennis Hopper', 'Lara Flynn Boyle']","['vietnam veteran', 'sheriff', 'wyoming, usa', 'hitman', 'gun', 'gas station', 'cemetery', 'motel', 'money', 'murder', 'bag of money', 'criminal', 'unemployment', 'war injury', 'oil rig\xa0', 'wife murder', 'neo-noir']"
374,Richie Rich,Children|Comedy,1994,Donald Petrie,"['Macaulay Culkin', 'John Larroquette', 'Edward Herrmann']","['wealthy', 'billionaire', 'family']"
376,"River Wild, The",Action|Thriller,1994,Curtis Hanson,"['Meryl Streep', 'David Strathairn', 'Kevin Bacon']","['husband wife relationship', 'strong woman', 'marriage crisis', 'boston, massachusetts', 'montana', 'river', 'married couple', 'robber', 'architect', 'matter of life and death', 'dysfunctional family', 'hostage-taking', 'rafting', 'heist', 'teacher', 'raft', 'family vacation', 'criminal', 'dog', 'park ranger', 'rowing', 'adventurer', 'heist gone wrong', 'gauntlet', 'smoke signal', 'sign languages', 'experience', 'escape attempt', 'whitewater river rafting', 'camping trip', 'father son relationship', 'mother son relationship', 'rapids', 'married parents', 'suspense', 'family in danger', 'teacher for the deaf', 'unable to swim', 'gripping']"
377,Speed,Action|Romance|Thriller,1994,Jan de Bont,"['Keanu Reeves', 'Dennis Hopper', 'Sandra Bullock']","['s.w.a.t.', 'bomber', 'bus bomb', 'los angeles, california', 'falling elevator', 'bomb planting', 'lapd', 'trapped in an elevator', 'subway train', 'bomb explosion', 'ransom demand', 'aggressive', 'extortionist', 'santa monica, california', 'bomb vest', 'suspenseful', 'bold', 'excited', 'city bus', 'bus passengers', 'trapped in a vehicle']"
378,Speechless,Comedy|Romance,1994,Ron Underwood,"['Michael Keaton', 'Geena Davis', 'Bonnie Bedelia']","['politics', 'love', 'speech writer']"
379,Timecop,Action|Sci-Fi|Thriller,1994,Peter Hyams,"['Jean-Claude Van Damme', 'Mia Sara', 'Ron Silver']","['martial arts', 'time travel', 'based on comic', 'alternative reality', '1920s', '19th century', '1990s', '2000s', '1860s', 'security agent', '20th century', '21st century']"
380,True Lies,Action|Adventure|Comedy|Romance|Thriller,1994,James Cameron,"['Arnold Schwarzenegger', 'Jamie Lee Curtis', 'Tom Arnold']","['florida', 'horseback riding', 'gun', 'kidnapping', 'spy', 'florida keys', 'secret agent', 'terrorism', 'terrorist plot', 'top secret', 'mushroom cloud', 'jackhammer', 'special agent', 'key west', 'mischievous', 'appreciative']"
381,When a Man Loves a Woman,Drama|Romance,1994,Luis Mandoki,"['Andy Garcia', 'Meg Ryan', 'Tina Majorino']","['new love', 'husband wife relationship', 'family', 'alcoholic', 'therapy', 'candid', 'wonder', 'tense', 'admiring', 'adoring', 'appreciative', 'joyful', 'sympathetic']"
382,Wolf,Drama|Horror|Romance|Thriller,1994,Mike Nichols,"['Jack Nicholson', 'Michelle Pfeiffer', 'James Spader']","['adultery', 'bite', 'heal', 'deer', 'werewolf', 'vermont', 'publisher']"
383,Wyatt Earp,Western,1994,Lawrence Kasdan,"['Kevin Costner', 'Dennis Quaid', 'Gene Hackman']","['gunslinger', 'sheriff', 'gambling', 'deputy sheriff', 'arizona', 'wretch', 'historical figure', 'wyatt earp', 'doc holliday', 'tombstone arizona', '19th century', 'ok corral']"
384,Bad Company,Action|Crime|Drama,1995,Damian Harris,"['Laurence Fishburne', 'Ellen Barkin', 'Frank Langella']","['central intelligence agency (cia)', 'judge', 'blackmail']"
385,"Man of No Importance, A",Drama,1994,Suri Krishnamma,"['Albert Finney', 'Brenda Fricker', 'Michael Gambon']","['friendship', 'dublin, ireland', 'ireland', 'middle ages (476-1453)', 'gay theme']"
386,S.F.W.,Drama,1994,Jefery Levy,"['Stephen Dorff', 'Reese Witherspoon', 'Jake Busey']","['based on novel or book', 'escape', 'media', 'loss of loved one', 'kidnapping', 'hostage', 'pregnancy', 'reality spoof', 'celebrity', 'survival', 'teenage girl', 'hospital', 'masked man', 'tragic event', 'homecoming']"
387,"Low Down Dirty Shame, A",Action|Comedy,1994,Keenen Ivory Wayans,"['Keenen Ivory Wayans', 'Charles S. Dutton', 'Jada Pinkett Smith']","['drug crime', 'fbi', 'drugs', 'private detective', 'blast']"
388,Boys Life,Drama,1995,Raoul O'Connell,"['James Andrews', 'Mary Beth Aylesworth', 'Mike Barbour']","['anthology', 'male homosexuality', 'lgbt', 'short compilation', '1990s', 'gay theme']"
389,"Colonel Chabert, Le",Drama|Romance|War,1994,Yves Angelo,"['Gérard Depardieu', 'Fanny Ardant', 'Fabrice Luchini']",[]
390,Faster Pussycat! Kill! Kill!,Action|Crime|Drama,1965,Russ Meyer,"['Tura Satana', 'Haji', 'Lori Williams']","['sports car', 'kidnapping', 'go-go dancer', 'killing', 'eroticism']"
391,Jason's Lyric,Crime|Drama,1994,Doug McHenry,"['Allen Payne', 'Jada Pinkett Smith', 'Bokeem Woodbine']","['family relationships', 'fear', 'relationship', 'gospel singer', 'desperate', 'complex', 'anxious', 'dreary', 'provocative', 'romantic', 'antagonistic', 'callous', 'cruel', 'frightened', 'frustrated', 'gentle', 'hopeful']"
393,Street Fighter,Action|Adventure|Fantasy,1994,Steven E. de Souza,"['Jean-Claude Van Damme', 'Raúl Juliá', 'Kylie Minogue']","['martial arts', 'hostage', 'liberation of hostage', 'dictator', 'hostage-taking', 'street fighter', 'united nations', 'based on video game', 'sarcastic']"
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),Action|Fantasy,1994,Andrew Morahan,"['Christophe Lambert', 'Mario Van Peebles', 'Deborah Kara Unger']","['new york city', 'martial arts', 'japan', 'magic', 'immortality', 'scotland', 'katana', 'morocco', 'sorcery', 'sword fight', 'sorcerer', 'fictional war', 'dark fantasy', 'archeology', 'warrior', 'illusionist', 'action hero', 'sword and sorcery', 'supernatural power', 'good versus evil', 'good sorcerer']"
406,Federal Hill,Drama,1994,Michael Corrente,"['Nicholas Turturro', 'Anthony DeSando', 'Libby Langdon']",[]
407,In the Mouth of Madness,Horror|Thriller,1995,John Carpenter,"['Sam Neill', 'Julie Carmen', 'Jürgen Prochnow']","['small town', 'insanity', 'paranoia', 'diner', 'new hampshire', 'disappearance', 'author', 'church', 'gothic', 'crucifix', 'new england', 'insurance investigator', 'ghost town', 'publisher', 'frantic', 'horror novel', 'lovecraftian', 'depressed', 'suspenseful', 'frightened']"
408,8 Seconds,Drama,1994,John G. Avildsen,"['Luke Perry', 'Stephen Baldwin', 'Red Mitchell']","['rodeo', 'cowboy', 'bull riding', 'adoring']"
409,Above the Rim,Crime|Drama,1994,Jeff Pollack,"['Duane Martin', 'Tupac Shakur', 'Bernie Mac']","['sports', 'basketball']"
410,Addams Family Values,Children|Comedy|Fantasy,1993,Barry Sonnenfeld,"['Anjelica Huston', 'Raúl Juliá', 'Christopher Lloyd']","['dancing', 'jealousy', 'baby', 'sibling relationship', 'summer camp', 'yuppie', 'butler', 'nanny', 'thanksgiving', 'guillotine', 'uncle', 'sequel', 'mansion', 'wedding', 'macabre', 'disembodied hand', 'anxious']"
412,"Age of Innocence, The",Drama,1993,Martin Scorsese,"['Daniel Day-Lewis', 'Michelle Pfeiffer', 'Winona Ryder']","['infidelity', 'new york city', 'based on novel or book', 'upper class', 'lover', 'countess', 'lawyer', '19th century']"
413,Airheads,Comedy,1994,Michael Lehmann,"['Brendan Fraser', 'Steve Buscemi', 'Adam Sandler']","['radio station', 'heavy metal', 'rock band']"
414,"Air Up There, The",Comedy,1994,Paul Michael Glaser,"['Kevin Bacon', 'Charles Gitonga Maina', 'Yolanda Vazquez']","['sports', 'basketball']"
415,Another Stakeout,Comedy|Thriller,1993,John Badham,"['Richard Dreyfuss', 'Emilio Estevez', ""Rosie O'Donnell""]","['gangster', 'staatsanwältin', 'cop', 'stakeout', 'police stakeout']"
416,Bad Girls,Western,1994,Jonathan Kaplan,"['Madeleine Stowe', 'Mary Stuart Masterson', 'Andie MacDowell']","['blonde', 'revenge', 'tough girl', 'wild west', 'fast draw', 'pistol duel', 'small western town']"
417,Barcelona,Comedy|Romance,1994,Whit Stillman,"['Taylor Nichols', 'Chris Eigeman', 'Tushka Bergen']","['navy', 'spain', 'barcelona, spain', 'expatriate', 'cousin relationship', '1980s']"
418,Being Human,Drama,1993,Bill Forsyth,"['Robin Williams', 'Theresa Russell', 'John Turturro']","['success', 'medieval']"
419,"Beverly Hillbillies, The",Comedy,1993,Penelope Spheeris,"['Jim Varney', 'Diedrich Bader', 'Erika Eleniak']","['arkansas', 'oil', 'billionaire', 'hillbilly', 'beverly hills', 'woman director', 'based on tv series']"
420,Beverly Hills Cop III,Action|Comedy|Crime|Thriller,1994,John Landis,"['Eddie Murphy', 'Judge Reinhold', 'Héctor Elizondo']","['rescue', 'undercover', 'detective', 'investigation', 'carousel ', 'sequel', 'shootout', 'dirty cop', 'gunfight', 'los angeles, california', 'foot chase', 'framed', 'detroit, michigan', 'secret service', 'amusement park', 'roller coaster / rollercoaster', 'theme park', 'beverly hills', 'buddy cop', 'chop shop', 'counterfeit money']"
421,Black Beauty,Adventure|Children|Drama,1994,Caroline Thompson,"['Alan Cumming', 'Docs Keepin Time', 'Sean Bean']","['horse', 'country life', ""based on children's book"", 'woman director', '19th century']"
422,Blink,Thriller,1994,Michael Apted,"['Madeleine Stowe', 'Aidan Quinn', 'James Remar']","['killer', 'blindness', 'corneal transplant']"
423,Blown Away,Action|Thriller,1994,Stephen Hopkins,"['Jeff Bridges', 'Tommy Lee Jones', 'Suzy Amis']","['concert', 'computer', 'boston, massachusetts', 'fireworks', 'orchestra', 'anarchist', 'flashback', 'revenge', 'terrorism', 'wedding', 'explosion', 'roulette wheel', 'capsized ship', 'belfast, north ireland', 'bomb planting', 'fourth of july', 'headphones', 'bomb attack', 'action hero', 'blast', 'human bomb']"
424,Blue Chips,Drama,1994,William Friedkin,"['Nick Nolte', ""Shaquille O'Neal"", 'Mary McDonnell']","['sports', 'basketball']"
425,Blue Sky,Drama|Romance,1994,Tony Richardson,"['Jessica Lange', 'Tommy Lee Jones', 'Powers Boothe']","['husband wife relationship', 'alabama', 'nuclear missile', 'hand grenade', 'military base', 'atomic bomb test', 'nymphomaniac', 'dysfunctional marriage', 'mental illness', '1950s', 'flirtatious woman', 'mentally unstable', 'wife cheating on husband', 'openly flirtatious wife']"
426,Body Snatchers,Horror|Sci-Fi|Thriller,1993,Abel Ferrara,"['Terry Kinney', 'Meg Tilly', 'Gabrielle Anwar']","['distrust', 'based on novel or book', 'escape', 'military base', 'alien', 'remake', 'soldier', 'alien invasion', 'alien infection', 'sleeping', 'doppelgänger', 'body snatchers', 'emotionless', 'body snatching']"
427,Boxing Helena,Drama|Mystery|Romance|Thriller,1993,Jennifer Lynch,"['Julian Sands', 'Sherilyn Fenn', 'Bill Paxton']","['dreams', 'kidnapping', 'obsession', 'unrequited love', 'doctor', 'car accident', 'obsessive love', 'woman director', 'captivity']"
428,"Bronx Tale, A",Drama,1993,Robert De Niro,"['Robert De Niro', 'Chazz Palminteri', 'Lillo Brancato']","['italian american', 'gambling', 'funeral', 'italian', 'parent child relationship', 'gangster', 'loyalty', 'molotow cocktail', 'gang leader', 'nostalgia', 'game of dice', 'bus driver', 'mafia', 'best friend', 'witness to murder', 'hoodlum', 'xenophobia', 'bronx, new york city', 'father figure', '1960s', 'confession booth']"
429,Cabin Boy,Comedy,1994,Adam Resnick,"['Chris Elliott', 'Ritch Brinkley', 'James Gammon']",[]
430,Calendar Girl,Comedy|Drama,1993,John Whitesell,"['Gabriel Olds', 'Jason Priestley', ""Jerry O'Connell""]","['california', 'beach', 'tattoo', 'narration', 'diner', 'radio', 'nostalgia', 'calendar', 'coming of age', 'marijuana', 'stalking', 'hollywood', 'summer', 'movie star', '1950s']"
431,Carlito's Way,Crime|Drama,1993,Brian De Palma,"['Al Pacino', 'Sean Penn', 'Penelope Ann Miller']","['new york city', 'based on novel or book', 'gangster', 'go-go dancer', 'release from prison', '1970s', 'puerto rico', 'cocaine', 'nightclub', 'criminal past', 'love', 'lawyer', 'drugs', 'disco', 'neo-noir', 'frantic']"
432,City Slickers II: The Legend of Curly's Gold,Adventure|Comedy|Western,1994,Paul Weiland,"['Billy Crystal', 'Daniel Stern', 'Jon Lovitz']","['gold', 'birthday', 'nevada', 'treasure hunt', 'friendship bracelet', 'cowboy', 'male bonding', 'lighthearted']"
433,Clean Slate,Comedy,1994,Mick Jackson,"['Dana Carvey', 'Valeria Golino', 'James Earl Jones']",[]
434,Cliffhanger,Action|Adventure|Thriller,1993,Renny Harlin,"['Sylvester Stallone', 'John Lithgow', 'Michael Rooker']","['airplane', 'mountain', 'rocky mountains', 'hijacking', 'suitcase', 'climbing', 'heist', 'money', 'snow', 'mountain climbing']"
435,Coneheads,Comedy|Sci-Fi,1993,Steve Barron,"['Dan Aykroyd', 'Jane Curtin', 'Michael McKean']","['extraterrestrial technology', 'alien life-form', 'space invasion', 'nostalgic', 'coneheads']"
436,Color of Night,Drama|Thriller,1994,Richard Rush,"['Bruce Willis', 'Jane March', 'Rubén Blades']","['california', 'therapist', 'secret identity', 'paranoia', 'eroticism', 'group therapy', 'grief', 'obsessive compulsive disorder (ocd)', 'psychiatrist', 'disguise', 'mental illness', 'color blindness', 'voyeurism', 'absurd']"
437,Cops and Robbersons,Comedy,1994,Michael Ritchie,"['Chevy Chase', 'Jack Palance', 'Dianne Wiest']","['police stakeout', 'winging into a wall', 'infra red', 'photo album epilogue', 'jumper cable', 'rude waiter', 'sitcom']"
438,"Cowboy Way, The",Action|Comedy|Drama,1994,Gregg Champion,"['Woody Harrelson', 'Kiefer Sutherland', 'Dylan McDermott']","['new york city', 'rodeo', 'outlaw', 'modern west', 'buddy comedy', 'arizona territory', 'contemporary western', 'surprise ending']"
440,Dave,Comedy|Romance,1993,Ivan Reitman,"['Kevin Kline', 'Sigourney Weaver', 'Frank Langella']","['coma', 'usa president', 'the white house', 'apoplectic stroke', 'look-alike', 'body double', 'secret service', 'impersonation', 'doppelgänger', 'temp agency', 'nice guy', 'corgi']"
441,Dazed and Confused,Comedy,1993,Richard Linklater,"['Jason London', 'Matthew McConaughey', 'Joey Lauren Adams']","['high school', '1970s', 'texas', 'coming of age', 'marijuana', 'summer', 'period drama', 'teen comedy', 'teenager', 'stoner comedy', 'sentimental', 'comforting']"
442,Demolition Man,Action|Adventure|Sci-Fi,1993,Marco Brambilla,"['Sylvester Stallone', 'Wesley Snipes', 'Sandra Bullock']","['future', 'martial arts', 'helicopter', 'police', 'psychopath', 'crime fighter', 'dystopia', 'museum', 'social control', 'cryogenics', 'utopia', 'fistfight', 'prison escape', 'product placement', 'betrayal', 'shootout', 'cyberpunk', 'explosion', 'foot chase', 'warden', 'subterranean', 'totalitarianism', 'censorship', 'culture shock', 'knitting', '2030s']"
444,Even Cowgirls Get the Blues,Comedy|Romance,1993,Gus Van Sant,"['Uma Thurman', 'Lorraine Bracco', 'Pat Morita']","['transvestism', 'cowgirl', 'lgbt', 'hitchhiking']"
445,Fatal Instinct,Comedy,1993,Carl Reiner,"['Armand Assante', 'Sherilyn Fenn', 'Kate Nelligan']","['spoof', 'private detective']"
446,Farewell My Concubine (Ba wang bie ji),Drama|Romance,1993,Chen Kaige,"['Leslie Cheung', '张丰毅', 'Gong Li']","['china', 'society', 'transvestite', 'cultural revolution', 'woman between two men', 'best friend', 'beijing, china', 'lgbt', 'chinese opera', 'female impersonator', 'severed finger']"
448,Fearless,Drama,1993,Peter Weir,"['Jeff Bridges', 'Isabella Rossellini', 'Rosie Perez']","['grief', 'disaster', 'guilt', 'mental health', 'plane crash']"
449,Fear of a Black Hat,Comedy,1994,Rusty Cundieff,"['Larry B. Scott', 'Mark Christopher Lawrence', 'Rusty Cundieff']","['hip-hop', 'musician', 'mockumentary', 'spoof']"
450,With Honors,Comedy|Drama,1994,Alek Keshishian,"['Joe Pesci', 'Brendan Fraser', 'Moira Kelly']","['homeless person', 'law school', 'bum', 'harvard law school', 'college student']"
